Dan Donovan (Republican) 61.5%[448]
Richard Reichard (Democratic) 36.7%[449]
Henry Bardel (Green) 1.5%[446]
Carolyn Maloney (Democratic) 83.1%[450]
Robert Ardini (Republican) 16.8%[444]
Adriano Espaillat (Democratic) 88.6%[451]
Robert A. Evans Jr. (Republican) 6.9%[444]
Daniel Rivera (Green) 3.2%[446]
Joe Crowley (Democratic) 82.8%[444]
Frank Spotorno (Republican) 17.1%[444]
José Serrano (Democratic) 95.2%[444]
Alejandro Vega (Republican) 3.5%[444]
Eliot Engel (Democratic) 94.4%[444]
Nita Lowey (Democratic) 99.1%[444]
Sean Patrick Maloney (Democratic) 55.6%[452]
Phil Oliva (Republican) 44.4%[453]
John Faso (Republican) 54.2%[454]
Zephyr Teachout (Democratic) 45.7%[455]
Paul Tonko (Democratic) 67.9%[444]
Francis J. Vitollo (Republican) 32.1%[444]
Elise Stefanik (Republican) 65.3%[456]
Mike Derrick (Democratic) 30.1%[457]
Matt Funiciello (Green) 4.6%[458]
Claudia Tenney (Republican) 46.5%[459]
Kim Myers (Democratic) 41.0%[460]
Martin Babinec (Reform) 11.8%[461]
Tom Reed (Republican) 57.6%[462]
John Plumb (Democratic) 42.4%[463]
John Katko (Republican) 60.5%[464]
Colleen Deacon (Democratic) 39.4%[465]
Louise Slaughter (Democratic) 56.1%[466]
Mark Assini (Republican) 43.8%[467]
Brian Higgins (Democratic) 74.6%[444]
Shelly Shratz (Republican) 25.4%[444]
Chris Collins (Republican) 67.2%[444]
Diana Kastenbaum (Democratic) 32.8%[468]
G. K. Butterfield (Democratic) 68.6%
H. Powell Dew (Republican) 29.0%
J. J. Summerell (Libertarian) 2.4%[469]
George Holding (Republican) 56.7%
John McNeil (Democratic) 43.3%
Walter B. Jones Jr. (Republican) 67.3%
Ernest Reeves (Democratic) 32.7%
David Price (Democratic) 68.2%
Sue Googe (Republican) 31.8%
Virginia Foxx (Republican) 58.4%
Josh Brannon (Democratic) 41.6%
Mark Walker (Republican) 59.2%
Pete Glidewell (Democratic) 40.8%
David Rouzer (Republican) 60.9%
J. Wesley Casteen (Democratic) 39.1%
Richard Hudson (Republican) 58.8%
Thomas Mills (Democratic) 41.2%
Robert Pittenger (Republican) 58.2%[470]
Christian Cano (Democratic) 41.8%[471]
Patrick McHenry (Republican) 63.1%
Andy Millard (Democratic) 36.9%
Mark Meadows (Republican) 64.1%[472]
Rick Bryson (Democratic) 35.9%[473]
Alma Adams (Democratic) 67.0%
Leon Threatt (Republican) 33.0%
Ted Budd (Republican) 56.1%
Bruce Davis (Democratic) 43.9%
Kevin Cramer (Republican) 69.1%[474]
Chase Iron Eyes (Democratic) 23.8%[475]
Jack Seaman (Libertarian) 7.0%[476]
Steve Chabot (Republican) 59.2%[477]
Michele Young (Democratic) 40.8%[477]
Sholom Keller (Write-in) 0.0%
Kiumars Kiani (Write-in) 0.0%
Brad Wenstrup (Republican) 65.0%[478]
William R. Smith (Democratic) 32.8%[479]
Janet Everhard (Write-in) 2.2%
Joyce Beatty (Democratic) 68.6%[480]
John Adams (Republican) 31.4%[480]
Jim Jordan (Republican) 68.0%[481]
Janet Garrett (Democratic) 32.0%[482]
Bob Latta (Republican) 70.9%[483]
James L. Neu Jr. (Democratic) 29.1%[483]
Bill Johnson (Republican) 70.7%[484]
Michael Lorentz (Democratic) 29.3%[484]
Bob Gibbs (Republican) 64.0%[481]
Roy Rich (Democratic) 29.0%[481]
Dan Phillip (Independent) 7.0%
Warren Davidson (Republican) 68.8%[52]
Steven Fought (Democratic) 27.0%[485]
Derrick James Hendricks (Green) 4.3%[486]
Marcy Kaptur (Democratic) 68.7%[481]
Donald Larson (Republican) 31.3%[481]
George Skalsky (Write-in) 0.0%
Mike Turner (Republican) 64.1%[477]
Robert Klepinger (Democratic) 32.7%[477]
Tom McMasters (Independent) 3.2%
Dave Harlow (Write-in) 0.0%
Marcia Fudge (Democratic) 80.3%[481]
Beverly A. Goldstein (Republican) 19.8%[481]
Pat Tiberi (Republican) 66.6%[480]
Ed Albertson (Democratic) 29.8%[480]
Joe Manchik (Green) 3.6%[487]
J. Baumeister (Write-in) 0.0%
Tim Ryan (Democratic) 67.7%[481]
Richard Morckel (Republican) 32.3%[481]
Calvin Hill (Write-in) 0.0%
David Joyce (Republican) 62.6%[481]
Michael Wager (Democratic) 37.4%[481]
Andrew Jarvi (Green; Write-in) 0.0%
Steve Stivers (Republican) 66.2%[478]
Scott Wharton (Democratic) 33.8%[478]
Jim Renacci (Republican) 65.3%[481]
Keith Mundy (Democratic) 34.7%[481]
Jim Bridenstine (Republican) 100%[488]
Markwayne Mullin (Republican) 70.6%[489]
Joshua Harris-Till (Democratic) 23.2%[490]
Frank Lucas (Republican) 78.3%[491]
Frankie Robbins (Democratic) 21.7%[492]
Tom Cole (Republican) 69.6%[491]
Christina Owen (Democratic) 26.1%[492]
Sevier White (Libertarian) 4.3%[493]
Steve Russell (Republican) 57.1%[494]
Al McAffrey (Democratic) 36.8%[495]
Zachary Knight (Libertarian) 6.1%[493]
Suzanne Bonamici (Democratic) 59.6%[496]
Brian Heinrich (Republican) 37.0%[496]
Kyle Sheahan (Libertarian) 3.2%[497]
Jim Crary (Democratic) 28.0%[498]
Greg Walden (Republican) 71.7%[496]
Earl Blumenauer (Democratic) 71.8%[496]
Peter DeFazio (Democratic) 55.5%[499]
Art Robinson (Republican) 39.7%[499]
Gil Guthrie (Libertarian) 1.6%[500]
Michael Beilstein (Green) 3.0%[501]
Kurt Schrader (Democratic) 53.5%[496]
Colm Willis (Republican) 43.0%[502]
Bob Brady (Democratic) 82.2%[503]
Deborah Williams (Republican) 17.8%[503]
Dwight Evans (Democratic) 90.2%[504]
James Jones (Republican) 9.8%[504]
Mike Kelly (Republican)[505]
Scott Perry (Republican) 66.1%[506]
Joshua Burkholder (Democratic) 33.9%[507]
Glenn Thompson (Republican) 67.2%[508]
Kerith Strano Taylor (Democratic) 32.8%[509]
Ryan Costello (Republican) 57.3%[510]
Mike Parrish (Democratic) 42.7%[511]
Pat Meehan (Republican) 59.5%[512]
Mary Ellen Balchunis (Democratic) 40.5%[513]
Brian Fitzpatrick (Republican) 54.4%[514]
Steve Santarsiero (Democratic) 45.6%[515]
Bill Shuster (Republican) 63.4%[516]
Art Halvorson (Democratic) 36.6%[517]
Tom Marino (Republican) 70.2%[503]
Mike Molesevich (Democratic) 29.8%[518][519]
Lou Barletta (Republican) 63.7%[520]
Michael Marsicano (Democratic) 36.3%[521]
Keith Rothfus (Republican) 61.8%[503]
Erin McClelland (Democratic) 38.2%[522]
Brendan Boyle (Democratic)[503]
Mike Doyle (Democratic) 74.4%[503]
Lenny McAllister (Republican) 25.6%[507]
Charlie Dent (Republican) 58.4%[503]
Rick Daugherty (Democratic) 38.0%[503]
Paul Rizzo (Libertarian) 3.6%[523]
Lloyd Smucker (Republican) 53.8%[524]
Christina Hartman (Democratic) 42.9%[525]
Shawn House (Libertarian) 3.4%[523]
Matt Cartwright (Democratic) 53.8%[526]
Matt Connolly (Republican) 46.2%[527]
Tim Murphy (Republican)[503]
David Cicilline (Democratic) 64.5%[528]
H. Russell Taub (Republican) 35.1%[529]
James Langevin (Democratic) 58.1%[528]
Rhue Reis (Republican) 30.7%[530]
Jeffrey Johnson (Independent) 7.1%
Salvatore Caiozzo (Independent) 3.9%
Mark Sanford (Republican) 58.6%[531]
Dimitri Cherny (Democratic) 36.8%[532]
Michael Crier Jr. (Libertarian) 3.6%[533]
Albert Travison (American) 0.9%
Joe Wilson (Republican) 60.3%[534]
Arik Bjorn (Democratic) 35.9%[535]
Eddie McCain (American) 3.8%
Jeff Duncan (Republican) 72.8%[534]
Hosea Cleveland (Democratic) 27.1%[534]
Trey Gowdy (Republican) 67.2%[536]
Chris Fedalei (Democratic) 31.0%[537]
Michael Chandler (Constitution) 1.7%
Mick Mulvaney (Republican) 59.2%[534]
Fran Person (Democratic) 38.7%[538]
Rudy Barnes Jr. (American) 2.0%
Jim Clyburn (Democratic) 70.1%[534]
Laura Sterling (Republican) 27.6%[539]
Rich Piotrowski (Libertarian) 1.2%[533]
Prince Mallory (Green) 1.0%[533]
Tom Rice (Republican) 61.0%[534]
Mal Hyman (Democratic) 39.0%[540]
Kristi Noem (Republican) 64.1%[541]
Paula Hawks (Democratic) 35.9%[542]
Phil Roe (Republican) 78.4%[543]
Alam Bohms (Democratic) 15.4%[543]
Robert Franklin (Independent) 6.2%[543]
Jimmy Duncan (Republican) 75.6%[543]
Stuart Starr (Democratic) 24.4%[543]
Chuck Fleischmann (Republican) 66.4%[543]
Melody Shekari (Democratic) 28.8%[543]
Topher Kersting (Independent) 0.9%[543]
Cassandra Mitchell (Independent) 1.9%[543]
Rick Tyler (Independent) 1.9%[543]
Scott DesJarlais (Republican) 65.0%[543]
Steven Reynolds (Democratic) 35.0%[543]
Jim Cooper (Democratic) 62.6%[543]
Stacy Ries Snyder (Republican) 37.4%[543]
Diane Black (Republican) 71.1%[543]
David Kent (Democratic) 21.8%[543]
David Ross (Independent) 7.1%[543]
Marsha Blackburn (Republican) 72.2%[543]
Tharon Chandler (Democratic) 23.5%[543]
Leonard Ladner (Independent) 4.3%[543]
David Kustoff (Republican) 68.8%[544]
Rickey Hobson (Democratic) 25.1%[543]
Shelia Godwin (Independent) 2.3%[543]
James Hart (Independent) 1.4%[543]
Adrian Montague (Independent) 0.9%[543]
Mark Rawles (Independent) 0.9%[543]
Karen Free Spirit Talley-Lane (Independent) 0.7%[543]
Steve Cohen (Democratic) 78.7%[543]
Paul Cook (Independent) 2.4%[543]
Wayne Alberson (Republican) 18.9%[543]
Louie Gohmert (Republican) 73.9%[545]
Shirley McKellar (Democratic) 24.1%[546]
Phil Gray (Libertarian) 1.9%[547]
Ted Poe (Republican) 60.6%[548]
Pat Bryan (Democratic) 36.0%[548]
James B. Veasaw (Libertarian) 2.3%[547]
Joshua Darr (Green) 1.0%[549]
Sam Johnson (Republican) 61.2%[548]
Adam Bell (Democratic) 34.6%[550]
Scott Jameson (Libertarian) 3.3%[547]
Paul Blair (Green) 0.9%[549]
John Ratcliffe (Republican) 88.0%[551]
Cody Wommack (Libertarian) 12.0%[547]
Jeb Hensarling (Republican) 80.6%[548]
Ken Ashby (Libertarian) 19.4%[547]
Joe Barton (Republican) 58.3%[552]
Ruby Fay Woolridge (Democratic) 39.0%[553]
Darrel Smith Jr. (Green) 2.6%[549]
John Culberson (Republican) 56.2%[548]
James Cargas (Democratic) 43.8%[548]
Kevin Brady (Republican) 100%[554]
Al Green (Democratic) 80.6%[548]
Jeff Martin (Republican) 19.4%[555]
Michael McCaul (Republican) 57.3%[556]
Tawana Cadien (Democratic) 38.4%[548]
Bill Kelsey (Libertarian) 4.2%[547]
Mike Conaway (Republican) 89.5%[557]
Nicholas Landholt (Libertarian) 10.5%[547]
Kay Granger (Republican) 69.4%[553]
Bill Bradshaw (Democratic) 26.9%[548]
Ed Colliver (Libertarian) 3.8%[547]
Mac Thornberry (Republican) 90.0%[558]
Calvin DeWeese (Libertarian) 6.7%[547]
"H.F. ""Rusty"" Tomlinson (Green) 3.4%[549]"
Randy Weber (Republican) 61.9%[548]
Michael Cole (Democratic) 38.1%[548]
Vicente González (Democratic) 57.3%[559]
Tom Westley (Republican) 37.7%[560]
Ross Lynn Leone (Libertarian) 1.9%[547]
Vanessa Tijerina (Green) 3.1%[549]
Beto O'Rourke (Democratic) 85.7%[561]
Jaime O. Perez (Libertarian) 10.0%[547]
Mary Gourdoux (Green) 4.3%[549]
Bill Flores (Republican) 60.8%[562]
William Matta (Democratic) 35.2%[563]
Clark Patterson (Libertarian) 4.0%[547]
Sheila Jackson Lee (Democratic) 73.5%[548]
Lori Bartley (Republican) 23.6%[548]
Thomas Kleven (Green) 2.9%[549]
Jodey Arrington (Republican) 86.7%[564]
Troy Bonar (Libertarian) 8.5%[547]
Mark Lawson (Green) 4.8%[549]
Joaquín Castro (Democratic) 79.7%[548]
Jeffrey C. Blunt (Libertarian) 15.5%[547]
Paul Pipkin (Green) 4.8%[549]
Lamar Smith (Republican) 57.0%[548]
Tom Wakely (Democratic) 36.5%[548]
Mark Loewe (Libertarian) 4.1%[547]
Antonio Diaz (Green) 2.4%[549]
Pete Olson (Republican) 59.5%[548]
Mark Gibson (Democratic) 40.5%[548]
Will Hurd (Republican) 48.3%[565]
Pete Gallego (Democratic) 47.0%[566]
Ruben S. Corvalan (Libertarian) 4.7%[547]
Kenny Marchant (Republican) 56.2%[553]
Jan McDowell (Democratic) 39.3%[553]
Mike Kolls (Libertarian) 3.1%[547]
Kevin McCormick (Green) 1.4%[549]
Roger Williams (Republican) 58.4%[553]
Kathi Thomas (Democratic) 37.7%[548]
Loren Marc Schneiderman (Libertarian) 3.9%[547]
Michael Burgess (Republican) 66.4%[553]
Eric Mauck (Democratic) 29.6%[553]
Mark Boler (Libertarian) 4.0%[547]
Blake Farenthold (Republican) 61.7%[548]
Roy Barrera (Democratic) 38.3%[548]
Henry Cuellar (Democratic) 66.2%[548]
Zeffen Hardin (Republican) 31.3%[548]
Michael Cary (Green) 2.5%[549]
Gene Green (Democratic) 72.5%[548]
Julio Garza (Republican) 24.0%[548]
N. Ruben Perez (Libertarian) 2.5%[547]
James Partsch-Galvan (Green) 1.1%[549]
Eddie Bernice Johnson (Democratic) 77.9%[567]
Charles Lingerfelt (Republican) 19.0%[548]
Jarrett R. Woods (Libertarian) 2.2%[547]
Thom Prentice (Green) 0.9%[549]
John Carter (Republican) 58.4%[568]
Mike Clark (Democratic) 36.5%[548]
Scott Ballard (Libertarian) 5.2%[547]
Pete Sessions (Republican) 71.1%[548]
Ed Rankin (Libertarian) 19.0%[547]
Gary Stuard (Green) 10.0%[549]
Marc Veasey (Democratic) 73.7%[553]
Mark Mitchell (Republican) 26.3%[553]
Filemon Vela Jr. (Democratic) 62.7%[569]
Rey Gonzalez (Republican) 37.3%[570]
Lloyd Doggett (Democratic) 63.1%[548]
Susan Narvaiz (Republican) 31.6%[548]
Rhett Rosenquest Smith (Libertarian) 3.3%[547]
Scott Trimble (Green) 2.1%[549]
Brian Babin (Republican) 88.6%[571]
Hal Ridley Jr. (Green) 11.4%[549]
Rob Bishop (Republican) 65.9%[572]
Peter Clemens (Democratic) 26.4%[573]
Craig Bowden (Libertarian) 5.9%[574]
Chadwick Fairbanks III (Unaffiliated) 1.7%
Chris Stewart (Republican) 61.6%[575]
Charlene Albarran (Democratic) 33.9%[576]
Paul J. McCollaum Jr. (Constitution) 4.5%
Jason Chaffetz (Republican) 73.5%
Stephen Tryon (Democratic) 26.5%[573]
Mia Love (Republican) 53.8%[577]
Doug Owens (Democratic) 41.3%[578]
Collin R. Simonsen (Constitution) 4.9%
Peter Welch (Democratic) 82.5%[579]
Erica Clawson (Liberty Union) 9.2%
Rob Wittman (Republican) 59.9%[580]
Matt Rowe (Democratic) 36.6%[581]
Glenda Parker (Independent) 3.4%[582]
Scott Taylor (Republican) 61.3%[583]
Shaun D. Brown (Democratic) 38.5%[584]
Bobby Scott (Democratic) 66.7%[585]
Marty Williams (Republican) 33.1%[586]
Donald McEachin (Democratic) 57.7%[587]
Mike Wade (Republican) 42.0%[588]
Thomas Garrett Jr. (Republican) 58.2%[589]
Jane Dittmar (Democratic) 41.6%[590]
Bob Goodlatte (Republican) 66.6%[591]
Kai Degner (Democratic) 33.2%[592]
Dave Brat (Republican) 57.5%[593]
Eileen Bedell (Democratic) 42.2%[594]
Don Beyer (Democratic) 68.4%[595]
Charles Hernick (Republican) 27.3%[596]
Julio Gracia (Independent) 4.1%[582]
Morgan Griffith (Republican) 68.6%[597]
Derek Kitts (Democratic) 28.3%[598]
Janice Boyd (Independent) 2.9%[582]
Barbara Comstock (Republican) 52.7%[599]
LuAnn Bennett (Democratic) 46.9%[600]
Gerry Connolly (Democratic) 87.9%[601]
Suzan DelBene (Democratic) 55.4%[602]
Robert Sutherland (Republican) 44.6%[603]
Rick Larsen (Democratic) 64.0%[603]
Marc Hennemann (Republican) 36.0%[603]
Jaime Herrera Beutler (Republican) 61.8%[604]
Jim Moeller (Democratic) 38.2%[605]
Dan Newhouse (Republican) 57.6%[606]
Clint Didier (Republican) 42.4%[603]
Cathy McMorris Rodgers (Republican) 59.6%[607]
Joe Pakootas (Democratic) 40.4%[608]
Derek Kilmer (Democratic) 61.5%[603]
Todd Bloom (Republican) 38.5%[603]
Pramila Jayapal (Democratic) 56.0%[609]
Brady Walkinshaw (Democratic) 44.0%[610]
Dave Reichert (Republican) 60.2%[611]
Tony Ventrella (Democratic) 39.8%[612]
Adam Smith (Democratic) 72.9%[603]
Doug Basler (Republican) 27.1%[603]
Denny Heck (Democratic) 58.7%[603]
Jim Postma (Republican) 41.3%[603]
David McKinley (Republican) 69.0%[613]
Mike Manypenny (Democratic) 31.0%[614]
Alex Mooney (Republican) 58.2%[615]
Mark Hunt (Democratic) 41.8%[616]
Evan Jenkins (Republican) 67.9%[617]
Matt Detch (Democratic) 24.0%[618]
Zane Lawhorn (Libertarian) 8.1%[619]
Paul Ryan (Republican) 65.0%[620]
Ryan Solen (Democratic) 30.2%[621]
Jason LeBeck (Libertarian) 2.1%[622]
Mark Pocan (Democratic) 68.7%[623]
Peter Theron (Republican) 31.2%[623]
Ron Kind (Democratic) 98.9%[624]
Gwen Moore (Democratic) 76.7%[623]
Andy Craig (Libertarian) 11.2%[622]
Robert Raymond (Independent) 11.7%
Jim Sensenbrenner (Republican) 66.7%[623]
Khary Penebaker (Democratic) 29.3%[625]
John Arndt (Libertarian) 3.9%[622]
Glenn Grothman (Republican) 57.2%[623]
Sarah Lloyd (Democratic) 37.3%[626]
Jeff Dahlke (Independent) 5.5%
Sean Duffy (Republican) 61.7%[627]
Mary Hoeft (Democratic) 38.3%[628]
Mike Gallagher (Republican) 62.7%[629]
Tom Nelson (Democratic) 37.3%[630]
Liz Cheney (Republican) 60.3%[631]
Daniel Clyde Cummings (Constitution) 4.0%
Ryan Greene (Democratic) 29.2%[632]
Lawrence Struempf (Libertarian) 3.5%[633]











































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































